t, x, y
0, 200, 200
10, 197.80745341614892, 201.40993788819893
20, 198.1727642276424, 200.89430894308944
30, 198.16885553470928, 200.906191369606
40, 198.34799235181643, 200.6424474187378
50, 198.8858800773694, 200.45261121856876
60, 200.15503875968986, 200.05426356589157
70, 202.54117647058837, 199.28431372549016
80, 204.8105468749998, 199.048828125
90, 206.61764705882334, 198.30588235294115
100, 209.04642166344303, 197.7446808510639
110, 210.59730250481698, 196.91907514450858
120, 212.65637065637074, 195.84942084942082
130, 213.90998043052846, 195.05870841487277
140, 214.97430830039522, 194.1185770750988
150, 216.36614173228332, 193.67716535433067
160, 217.08799999999985, 193.50600000000026
170, 217.61322645290576, 193.21442885771546
180, 217.90457256461232, 192.82504970178923
190, 218.22044088176347, 192.79358717434872
200, 218.39799999999988, 192.93400000000017
210, 218.43086172344687, 193.1122244488977
220, 218.2885771543086, 193.11222444889776
230, 218.1224899598392, 193.090361445783
240, 218.09799999999981, 193.2520000000001
250, 218.02409638554224, 193.21084337349404
260, 217.84168336673358, 193.07214428857714
270, 217.40718562874252, 193.10379241516966
280, 216.2295409181638, 193.82235528942113
290, 214.72727272727278, 194.68577075098824
300, 213.05108055009828, 196.03536345776016
310, 211.41682974559694, 197.682974559687
320, 210.3728155339805, 199.52621359223303
330, 209.26027397260273, 202.0332681017612
340, 208.37015503875978, 204.21705426356596
350, 207.364161849711, 205.85741811175345
360, 206.5564202334631, 208.01167315175095
370, 205.9748062015503, 209.3953488372093
380, 205.23255813953472, 211.1220930232557
390, 204.8912621359224, 212.76699029126203
400, 204.766859344894, 214.12524084778426
410, 204.9356725146199, 215.4444444444444
420, 204.76402321083174, 216.68858800773688
430, 203.89432485322908, 217.3013698630138
440, 202.93567251461985, 217.90838206627654
450, 201.79727095516571, 218.46003898635473
460, 200.4083665338644, 219.35059760956182
470, 198.7222222222221, 220.093253968254
480, 196.88095238095258, 220.87103174603175
490, 194.74023437499994, 221.58789062500003
500, 193.33725490196085, 222.058823529412
510, 192.5802707930369, 223.00386847195347
520, 191.95945945945934, 223.99034749034752
530, 191.8962818003916, 225.56360078277902
540, 192.04280155642, 227.5214007782101
550, 191.56069364161857, 229.51637764932542
560, 191.11798839458407, 231.47388781431334
570, 190.55019305019326, 233.0173745173746
580, 190.24031007751944, 235.1724806201551
590, 189.6984435797664, 237.0817120622568
600, 189.62548262548265, 238.92084942084944
610, 189.6046065259118, 240.23224568138212
620, 189.60038986354778, 241.54775828460032
630, 189.57115009746576, 242.56920077972703
640, 188.54150197628456, 243.77075098814223
650, 187.6074218750001, 245.11523437500006
660, 186.60749506903366, 246.42406311637086
670, 185.44621513944207, 247.59561752988054
680, 183.71057884231558, 248.4191616766466
690, 182.0712909441233, 249.34104046242774
700, 181.12427184466026, 250.42135922330098
710, 180.4341085271319, 251.59496124031014
720, 180.22762645914403, 253.05447470817128
730, 180.11984282907656, 254.57956777996063
740, 179.89607843137244, 256.59803921568613
750, 180.26744186046523, 259.2209302325579
760, 180.23449612403104, 261.78682170542623
770, 180.139534883721, 263.41279069767455
780, 180.4177949709865, 265.35396518375245
790, 180.3372319688108, 266.98245614035113
800, 180.44186046511635, 268.9767441860464
810, 180.40194174757264, 271.17475728155364
820, 180.29479768786132, 272.9691714836223
830, 180.1647286821705, 274.4554263565891
840, 180.24854368932023, 275.6893203883492
850, 179.7766990291262, 276.695145631068
860, 179.36062378167622, 277.7251461988304
870, 178.25098039215683, 278.5745098039215
880, 176.8353174603172, 279.4027777777777
890, 174.31027667984176, 280.44466403162056
900, 172.41980198019803, 281.5544554455447
910, 170.51837524177955, 282.90522243713747
920, 169.55339805825224, 283.8388349514564
930, 168.44054580896693, 285.2378167641326
940, 167.6686046511627, 287.0717054263566
950, 167.38986354775835, 289.0175438596489
960, 167.41860465116278, 291.1124031007752
970, 167.64478764478747, 293.11389961389966
980, 167.62475822050288, 294.99032882011613
990, 167.11821705426365, 296.4457364341087
1000, 166.89168278529974, 298.5048355899423
1010, 166.8359073359073, 300.3590733590734
1020, 166.73694390715676, 302.01740812379086
1030, 167.45472061657046, 303.71676300578036
1040, 167.64509803921578, 304.8196078431373
1050, 168.21372549019605, 305.9372549019606
1060, 168.2070312500001, 307.6582031250002
1070, 168.2562620423892, 309.21579961464374
1080, 167.9980620155039, 310.9108527131783
1090, 167.51656920077963, 313.04288499025347
1100, 167.3423076923076, 314.74423076923074
1110, 167.16210937500009, 315.7226562500002
1120, 166.47683397683406, 316.6023166023164
1130, 166.1423001949318, 317.39961013645257
1140, 165.54296874999974, 317.8906249999998
1150, 164.47440944881882, 318.57283464566905
1160, 163.27148437499997, 319.55468750000006
1170, 161.6882352941177, 320.62941176470554
1180, 160.36291913215, 322.12820512820565
1190, 159.25838264299796, 323.46351084812596
1200, 157.61867704280147, 325.2081712062259
1210, 156.26744186046514, 326.4282945736434
1220, 155.38297872340436, 327.56673114119894
1230, 154.00775193798447, 329.0988372093026
1240, 152.48936170212747, 331.0870406189551
1250, 151.21747572815522, 332.37669902912626
1260, 149.86019417475708, 333.80970873786407
1270, 148.45419103313836, 334.98440545808967
1280, 147.96093749999986, 336.2070312500002
1290, 146.99999999999986, 338.1029126213591
1300, 145.825831702544, 339.7475538160472
1310, 144.593023255814, 341.7228682170542
1320, 143.23929961089496, 343.875486381323
1330, 142.19961240310087, 345.90697674418556
1340, 141.59689922480618, 347.28488372093017
1350, 140.35328185328183, 348.76254826254865
1360, 139.53875968992241, 349.8798449612403
1370, 138.41941747572818, 351.1961165048541
1380, 137.19691119691103, 352.29536679536676
1390, 135.80115830115835, 353.7953667953672
1400, 133.68665377176012, 355.5551257253382
1410, 131.64327485380105, 357.10916179337244
1420, 130.4883720930233, 358.27325581395354
1430, 129.39805825242726, 358.96116504854393
1440, 128.09746588693955, 359.2124756335281
1450, 127.3339768339768, 359.61003861003803
1460, 126.61359223300971, 359.78640776699064
1470, 125.29101562500001, 360.46289062499966
1480, 124.31021194605016, 361.63776493256245
1490, 123.1917808219178, 363.8473581213309
1500, 121.87961165048537, 365.89126213592186
1510, 121.11844660194184, 367.1009708737863
1520, 120.2217898832685, 368.0778210116732
1530, 119.33203883495146, 368.5417475728153
1540, 118.17087378640782, 369.02912621359224
1550, 117.19765166340507, 369.23874755381604
1560, 115.30799220272908, 369.14814814814827
1570, 112.81422924901189, 368.4308300395259
1580, 110.62109375000011, 367.9550781249999
1590, 108.53921568627445, 367.81372549019585
1600, 106.550193050193, 367.79536679536704
1610, 104.66406250000001, 367.5722656250003
1620, 103.04457364341076, 367.6337209302328
1630, 101.51953125, 367.7617187499998
1640, 100.34230769230773, 367.87500000000034
1650, 98.92621359223295, 368.2504854368929
1660, 97.67843137254899, 369.13725490196094
1670, 96.23346303501951, 370.21789883268474
1680, 94.71456310679606, 372.0077669902916
1690, 93.68278529980664, 373.9303675048355
1700, 92.2711538461539, 375.65192307692314
1710, 91.29844961240316, 377.58720930232585
1720, 90.42156862745104, 378.57647058823545
1730, 89.02929687499994, 380.26367187499983
1740, 87.50194552529189, 382.3501945525292
1750, 85.49902912621354, 383.8582524271846
1760, 83.54069767441857, 384.75387596899253
1770, 81.56673114119926, 385.1605415860735
1780, 78.79492187499999, 385.36328124999983
1790, 76.45105566218818, 385.16698656429946
1800, 73.40347490347489, 384.4440154440158
1810, 70.1392649903287, 384.065764023211
1820, 67.76070038910512, 383.5894941634243
1830, 65.87620889748541, 383.64023210831726
1840, 63.85465116279067, 383.7093023255809
1850, 61.743243243243214, 384.09845559845564
1860, 59.32945736434108, 384.47868217054264
1870, 56.505791505791535, 384.1177606177604
1880, 54.50676982591873, 383.89361702127667
1890, 52.184108527131784, 383.6589147286825
1900, 50.06614785992221, 383.0428015564202
1910, 48.30443159922925, 382.5067437379576
1920, 46.75337186897883, 382.5722543352601
1930, 44.959459459459474, 382.72779922779955
1940, 43.89514563106796, 382.9048543689318
1950, 42.219844357976704, 383.6381322957198
1960, 40.926356589147304, 384.3759689922485
1970, 39.10609037328098, 385.3320235756389
1980, 36.69667318982387, 386.0039138943246
1990, 33.606589147286826, 386.5426356589147
2000, 31.31844660194173, 386.2388349514564
2010, 29.187134502923993, 385.654970760234
2020, 27.127167630057787, 385.25626204238915
