t, x, y
0, 200, 200
10, 199.77011494252878, 202.64367816091956
20, 198.77777777777783, 202.47126436781605
30, 199.00729927007325, 202.57481751824835
40, 199.36948529411774, 202.7003676470589
50, 199.9422718808195, 203.15456238361284
60, 200.83828996282534, 204.20817843866163
70, 202.4924242424242, 205.67424242424244
80, 204.4770114942529, 207.0287356321838
90, 206.3498098859317, 208.47148288973384
100, 208.34782608695656, 209.91871455576555
110, 210.60151802656551, 211.03605313092996
120, 212.54545454545448, 211.96590909090915
130, 213.8690702087287, 212.53130929791263
140, 214.4007633587788, 212.80343511450374
150, 214.5305343511452, 212.79007633587793
160, 214.73653846153837, 212.80769230769235
170, 215.01559454191047, 212.80116959064327
180, 215.7820267686426, 212.5105162523901
190, 216.88304093567254, 212.03118908382066
200, 218.59960937499986, 211.2207031249999
210, 220.58648111332, 210.35188866799191
220, 221.68800000000013, 210.20000000000007
230, 223.13095238095255, 210.08928571428586
240, 224.26264591439684, 210.093385214008
250, 224.79960317460345, 209.95436507936506
260, 224.72709163346622, 209.88446215139436
270, 224.89779559118247, 209.90380761523033
280, 224.93400000000008, 209.92999999999998
290, 225.06012024048113, 210.0521042084168
300, 225.1442885771543, 210.31262525050118
310, 225.0818363273452, 210.77445109780436
320, 224.86626746507002, 210.91217564870254
330, 224.10600000000002, 211.18599999999995
340, 223.15139442231072, 211.70318725099574
350, 221.5328031809144, 212.44731610337982
360, 219.60671936758905, 213.07707509881425
370, 218.54705882352928, 213.9725490196079
380, 217.39181286549706, 215.26900584795322
390, 216.3553398058252, 216.18834951456324
400, 215.1070745697897, 217.5200764818356
410, 214.38549618320593, 218.41793893129764
420, 213.81644359464616, 219.8260038240918
430, 213.24282982791576, 220.68642447418742
440, 212.32369942196542, 221.75915221579956
450, 211.39611650485438, 222.5300970873789
460, 210.1724137931034, 223.92337164750955
470, 208.4809885931559, 226.01711026615962
480, 207.2655367231639, 227.79284369114865
490, 206.08143939393943, 228.84848484848504
500, 204.95085066162576, 229.73724007561458
510, 204.5583173996176, 230.56978967495203
520, 204.26615969581746, 231.5171102661598
530, 204.28871892925426, 232.5334608030594
540, 204.4713740458017, 234.21946564885508
550, 204.1622137404579, 235.5916030534352
560, 204.29063097514347, 237.29636711281066
570, 203.9037735849056, 238.93773584905668
580, 203.63187855787473, 240.62618595825413
590, 203.1064638783271, 241.69391634980977
600, 202.1431297709922, 242.94274809160305
610, 201.32375478927202, 244.10153256704973
620, 200.94444444444446, 245.01149425287352
630, 200.36, 246.2400000000001
640, 199.78666666666678, 247.3219047619046
650, 199.19001919385803, 248.47216890595004
660, 198.57714285714297, 249.3790476190477
670, 197.8943396226415, 250.29056603773594
680, 197.4516129032255, 251.64895635673625
690, 196.64161849711002, 252.58381502890168
700, 195.65570599613145, 253.45067698259209
710, 194.44315992292874, 254.22736030828523
720, 194.2196531791909, 255.18304431599225
730, 193.75533980582534, 256.01553398058246
740, 193.19615384615372, 256.90192307692297
750, 193.28160919540218, 258.32758620689685
760, 193.3781190019194, 259.9174664107487
770, 193.4798464491363, 261.06333973128585
780, 193.25719769673722, 262.1209213051822
790, 192.92734225621422, 262.9407265774375
