t, x, y
0, 200, 200
10, 197.80745341614892, 201.40993788819893
20, 198.1727642276424, 200.89430894308944
30, 198.33898305084765, 200.79472693031983
40, 198.93523809523816, 200.72000000000006
50, 199.79457364341096, 200.40116279069784
60, 201.51550387596905, 200.37790697674419
70, 203.54191033138414, 200.6081871345028
80, 205.56666666666658, 200.83725490196085
90, 206.80396039603963, 201.5188118811881
100, 208.2919132149901, 202.40631163708073
110, 210.27897838899807, 203.83300589390967
120, 212.10358565737064, 205.3705179282867
130, 212.93000000000004, 206.12199999999987
140, 213.38076152304623, 206.70340681362728
150, 213.26693227091644, 206.72509960159366
160, 213.3413173652695, 206.83033932135737
170, 212.9800399201596, 206.60079840319366
180, 212.77644710578835, 206.3892215568864
190, 212.04790419161665, 205.67465069860276
200, 210.80239520958088, 204.73253493013982
210, 209.8207171314741, 203.7330677290837
220, 209.03399999999996, 202.65599999999986
230, 208.52199999999982, 201.51800000000003
240, 207.96407185628757, 200.03992015968052
250, 207.44246031746042, 198.63492063492097
260, 207.22000000000003, 197.3119999999999
270, 207.25697211155384, 195.95219123505964
280, 207.55711422845684, 194.33867735470952
290, 208.46666666666678, 192.12745098039213
300, 209.69649805447472, 191.01361867704276
310, 210.67843137254906, 189.76666666666657
320, 211.95961538461526, 187.8307692307692
330, 213.50195312500009, 187.1210937500001
340, 214.85880077369424, 186.53191489361694
350, 216.76310679611643, 186.14174757281518
360, 217.85852713178318, 185.82945736434107
370, 218.8710937500001, 185.61914062500003
380, 219.5972762645914, 185.43579766536968
390, 220.36023622047242, 185.26968503937007
400, 221.9204771371769, 185.25049701789246
410, 223.15873015873024, 185.4146825396825
420, 224.0099800399202, 185.8123752495009
430, 224.8403193612776, 186.47305389221555
440, 225.182, 186.85200000000015
450, 225.06599999999997, 186.59199999999993
460, 224.63727454909827, 186.61322645290576
470, 224.24200000000008, 186.538
480, 223.92999999999998, 186.56200000000004
490, 223.82399999999996, 186.7220000000001
500, 223.34999999999988, 186.49199999999988
510, 222.49098196392782, 186.03206412825645
520, 221.07784431137745, 185.71856287425152
530, 219.70658682634718, 185.37325349301375
540, 217.73053892215563, 184.9880239520959
550, 216.28800000000004, 185.33400000000012
560, 215.1513944223107, 185.48207171314743
570, 213.49500998004, 185.96207584830336
580, 211.95009980039927, 186.5788423153694
590, 211.10256410256417, 187.5660749506903
600, 209.22682445759366, 188.79487179487185
610, 208.23346303501953, 190.33268482490266
620, 207.2392996108951, 191.65564202334636
630, 206.76125244618393, 192.70058708414874
640, 206.23745173745166, 193.96138996138995
650, 205.92156862745082, 194.45294117647046
660, 205.4333333333333, 195.62549019607852
670, 204.33011583011586, 197.21621621621614
680, 203.11046511627904, 199.24612403100767
690, 202.47784200385354, 201.24277456647383
700, 202.0932038834952, 203.01941747572823
710, 202.18532818532836, 204.318532818533
720, 202.58846153846176, 205.35192307692319
730, 203.64327485380113, 206.61013645224162
740, 204.77281553398043, 207.73398058252434
750, 206.1067193675889, 208.89328063241098
760, 207.28031809145122, 209.63618290258447
770, 207.78443113772457, 209.79241516966079
780, 208.05189620758475, 209.95608782435124
790, 208.2219999999999, 210.03999999999985
800, 208.1337325349301, 210.07584830339312
810, 207.92184368737477, 209.78156312625265
820, 207.85800000000017, 209.81600000000037
830, 207.54800000000003, 209.44999999999985
840, 207.7410358565738, 208.80677290836636
850, 207.27888446215132, 208.28486055776898
860, 206.8542914171655, 208.04590818363266
870, 206.1122244488977, 207.04609218436866
880, 205.90059642147114, 206.12723658051672
890, 205.8403193612774, 205.11976047904182
900, 205.66799204771362, 204.34791252485093
910, 205.49498997995997, 202.87374749499
920, 205.51881188118818, 201.69306930693062
930, 205.42632612966608, 200.53241650294677
940, 205.05928853754938, 199.32015810276687
950, 204.59491193737765, 198.187866927593
960, 203.6188605108055, 196.49312377210225
970, 202.23658051689858, 194.13320079522884
980, 201.2796116504856, 192.55533980582533
990, 200.11776061776055, 191.418918918919
1000, 198.8963531669865, 190.10940499040277
1010, 197.60810810810815, 188.89382239382252
1020, 195.6143410852711, 188.3972868217053
1030, 193.82205029013525, 187.70599613152805
1040, 192.20312499999997, 187.412109375
1050, 190.86705202312152, 186.49518304431612
1060, 189.6976744186046, 185.70155038759677
1070, 188.0833333333333, 184.48449612403093
1080, 186.9080234833661, 183.18786692759278
1090, 184.95525291828784, 182.31128404669246
1100, 183.7052023121385, 181.49518304431612
1110, 181.3934108527132, 180.68798449612422
1120, 179.4573643410853, 179.91860465116292
1130, 177.57751937984503, 178.33914728682169
1140, 175.94003868471938, 176.9980657640233
1150, 174.77220077220082, 175.99999999999983
1160, 173.6582524271844, 174.8213592233011
1170, 172.94736842105274, 173.0058479532162
1180, 171.61208576998052, 171.9005847953219
1190, 170.16504854368935, 170.535922330097
1200, 168.98046875000017, 169.408203125
1210, 167.30694980695, 167.91312741312754
1220, 166.06382978723408, 166.03288201160544
1230, 164.95164410058044, 164.31528046421667
1240, 163.45559845559836, 162.60038610038617
1250, 161.91295938104463, 161.5609284332689
1260, 160.70312499999994, 160.92382812500003
1270, 159.03143418467587, 159.90569744597244
1280, 156.98440545808992, 158.99805068226104
1290, 155.47945205479445, 158.40508806262218
1300, 154.20930232558143, 156.83333333333306
1310, 153.60700389105054, 154.9941634241244
1320, 153.30620155038773, 152.8546511627906
1330, 152.62135922330108, 151.168932038835
1340, 152.45155038759688, 149.65891472868213
1350, 151.70485436893196, 148.21359223300973
1360, 150.70485436893188, 147.1009708737863
1370, 149.76982591876214, 145.78723404255322
1380, 148.63333333333333, 145.0549019607842
1390, 147.9746588693958, 143.7972709551656
1400, 147.57364341085284, 142.1531007751938
1410, 147.1592233009708, 140.70291262135922
1420, 146.17681728880171, 139.33005893909618
1430, 145.5505836575877, 137.87548638132301
1440, 144.21330724070447, 136.35616438356172
1450, 142.60154738878134, 135.11025145067688
1460, 141.25781250000009, 134.22070312500014
1470, 140.36132812499997, 133.02343749999997
1480, 139.76550387596893, 131.85077519379865
1490, 139.31163708086797, 130.5108481262327
1500, 138.46783625730984, 129.34113060428834
1510, 138.0957031250002, 128.0878906250001
1520, 137.6731898238748, 127.12915851272014
1530, 137.50390625, 125.54492187499999
1540, 136.9015748031497, 123.8700787401575
1550, 136.31274131274145, 121.91698841698853
1560, 135.54280155642027, 120.18871595330735
1570, 134.78529980657635, 118.448742746615
1580, 134.17058823529405, 116.83725490196075
1590, 133.1037181996086, 114.83365949119376
1600, 131.99229287090563, 112.64547206165712
1610, 131.28294573643404, 110.70542635658923
1620, 130.43133462282387, 109.11605415860738
1630, 129.01550387596902, 107.24806201550385
1640, 127.96518375241772, 105.92649903288198
1650, 126.86627906976744, 103.74612403100768
1660, 125.23166023166023, 102.54633204633204
1670, 123.86372360844537, 101.19769673704424
1680, 122.52190476190475, 99.91238095238094
1690, 120.55899419729201, 99.24371373307542
1700, 118.44874274661507, 98.75628626692455
1710, 116.41666666666664, 98.0891472868217
1720, 114.57088122605361, 97.26819923371646
1730, 113.53281853281851, 96.91119691119695
1740, 112.58267716535428, 95.55905511811018
1750, 111.62035225048933, 93.94520547945206
1760, 110.72673267326728, 92.95049504950492
1770, 109.61346153846145, 91.66346153846152
1780, 108.48554913294798, 90.59152215799621
1790, 107.91193737769076, 88.9902152641879
1800, 107.34960937500003, 87.55859374999994
1810, 106.4015748031495, 86.1850393700788
1820, 105.40117416829743, 84.8923679060666
1830, 104.05577689243026, 83.60756972111557
1840, 102.30616302186878, 83.36182902584495
1850, 100.43195266272184, 82.80473372781067
1860, 98.90891472868212, 82.11240310077517
1870, 97.88132295719853, 81.24708171206221
1880, 96.91666666666661, 80.00387596899225
1890, 95.85964912280711, 78.65107212475633
1900, 95.44054580896685, 77.00000000000006
1910, 93.94302554027507, 75.46758349705311
1920, 92.36381322957199, 73.95136186770434
1930, 91.8131021194605, 72.44508670520234
1940, 91.25291828793765, 70.92023346303495
1950, 90.7760617760618, 69.7374517374517
1960, 90.2801556420234, 67.67509727626468
1970, 89.7170923379176, 65.74852652259325
1980, 88.85465116279066, 63.786821705426405
1990, 88.27875243664721, 62.7095516569201
2000, 87.23689320388355, 61.01941747572813
2010, 85.6853281853282, 58.96525096525101
2020, 84.00775193798452, 57.10658914728685
