t, x, y
700, 164.67758186397992, 218.08312342569275
710, 164.0075757575757, 218.1515151515152
720, 163.4343434343435, 218.7424242424242
730, 162.60705289672555, 219.65239294710338
740, 162.24494949494962, 220.05050505050502
750, 161.47103274559183, 221.14105793450884
760, 160.53148614609597, 222.00755667506292
770, 160.4130982367759, 222.3702770780858
780, 160.26515151515144, 222.37878787878782
790, 160.3073047858943, 222.33249370277073
800, 160.06565656565655, 221.93434343434353
810, 159.81108312342587, 221.70528967254393
820, 159.63291139240516, 221.54683544303805
830, 159.4080604534005, 221.20654911838787
840, 159.33585858585855, 220.44444444444457
850, 158.89898989898984, 219.96212121212122
860, 158.57575757575742, 219.59090909090915
870, 158.08860759493686, 218.42531645569605
880, 157.76826196473561, 217.14609571788407
890, 157.68354430379762, 216.4227848101266
900, 157.4242424242425, 215.4898989898991
910, 157.14646464646466, 214.6313131313131
920, 156.84170854271355, 214.01256281407035
930, 156.90404040404033, 214.02020202020202
940, 156.84810126582292, 213.5569620253165
950, 156.590909090909, 213.5530303030303
960, 156.51010101010098, 213.69949494949515
970, 156.4217171717172, 213.43181818181813
980, 156.36775818639808, 212.8740554156173
990, 156.36111111111103, 212.85606060606068
1000, 155.99240506329113, 212.8708860759494
1010, 155.74747474747477, 213.26515151515156
1020, 155.28860759493665, 213.9822784810127
1030, 154.3964646464646, 214.95454545454533
1040, 153.54177215189867, 215.57468354430392
1050, 152.3696202531645, 216.48101265822788
1060, 151.58080808080808, 217.11111111111137
1070, 150.81313131313132, 217.83333333333326
1080, 150.2987341772152, 218.34177215189857
1090, 149.49494949494928, 219.15909090909093
1100, 148.07575757575768, 220.01515151515153
1110, 147.280303030303, 220.68686868686865
1120, 146.6901763224181, 221.5214105793451
1130, 146.31139240506343, 221.65569620253163
1140, 146.02784810126576, 222.14177215189866
1150, 145.84848484848493, 222.7297979797979
1160, 145.7702020202021, 222.80303030303037
1170, 145.89873417721515, 222.82278481012654
1180, 145.43797468354452, 223.14683544303804
1190, 145.01767676767685, 223.38383838383842
1200, 144.75505050505052, 223.94696969696975
1210, 144.54156171284637, 224.34760705289656
1220, 144.11586901763232, 224.67002518891675
1230, 143.8488664987406, 225.07808564231726
1240, 143.19746835443044, 225.66582278481013
1250, 142.37783375314865, 226.35516372795976
1260, 141.96212121212122, 226.67929292929287
1270, 141.3426395939085, 227.3248730964467
1280, 140.75566750629707, 227.45591939546594
1290, 140.61772151898742, 227.51898734177217
1300, 140.0808080808081, 228.0075757575758
1310, 139.51133501259446, 228.36523929471034
1320, 139.26582278481015, 228.90379746835436
1330, 138.76322418136033, 229.7430730478588
1340, 137.95454545454544, 230.540404040404
