t, x, y
0, 200, 199.5
10, 198.97499999999997, 199.4666666666666
20, 198.74279379157437, 198.74057649667404
30, 198.8496993987975, 198.78356713426857
40, 199.10621242484947, 198.8937875751504
50, 199.2610441767067, 199.10040160642566
60, 199.02988047808785, 199.2908366533865
70, 198.72200000000015, 199.37399999999988
80, 198.59118236472926, 199.5490981963929
90, 198.70399999999992, 199.6279999999998
100, 198.69678714859452, 199.79518072289153
110, 198.39078156312624, 199.83166332665314
120, 198.26746506986032, 199.83233532934142
130, 198.28000000000014, 199.93
140, 198.51600000000005, 200.14
150, 198.60600000000002, 200.1440000000001
160, 198.50999999999985, 199.89199999999985
170, 198.6906187624751, 199.7664670658682
180, 198.78400000000008, 199.85199999999995
190, 198.71200000000022, 199.5819999999999
200, 198.58483033932131, 199.76447105788412
210, 198.59680638722554, 200.0978043912175
220, 198.93800000000024, 200.246
230, 198.16064257028142, 200.34738955823286
240, 198.29659318637277, 200.48897795591196
250, 198.1827309236947, 200.37550200803213
260, 198.3932135728544, 200.20558882235534
270, 198.32329317269065, 200.53815261044198
280, 198.16633266533086, 200.2905811623245
290, 197.85170340681356, 200.38276553106226
300, 198.01599999999996, 200.40399999999988
310, 198.0321285140563, 200.29518072289144
320, 198.2104208416835, 200.70741482965911
330, 198.48296593186367, 200.51302605210427
340, 198.39200000000014, 200.45799999999983
350, 198.3226452905811, 200.3507014028055
360, 198.33734939759023, 200.3654618473895
370, 198.066265060241, 200.76907630522092
380, 198.1242484969941, 200.5531062124248
390, 198.09018036072138, 200.68336673346684
400, 198.2031872509961, 200.67729083665338
410, 198.25000000000006, 200.6995967741937
420, 198.18200000000024, 200.49200000000016
430, 198.12424849699397, 200.43286573146298
440, 198.2364729458918, 200.3967935871744
450, 197.8079999999999, 200.816
460, 197.58000000000015, 200.90800000000004
470, 197.89641434262955, 201.1015936254982
480, 197.84600000000012, 201.32
490, 197.72745490981967, 201.1062124248499
500, 197.78243512974043, 201.24351297405195
510, 198.0679999999999, 201.32999999999993
520, 198.02605210420825, 201.563126252505
530, 198.069860279441, 201.8602794411177
540, 197.76706827309226, 201.86345381526084
550, 197.73146292585173, 201.97194388777547
560, 197.974, 202.31000000000006
570, 198.14829659318644, 202.24248496993997
580, 198.20440881763523, 201.93186372745495
590, 198.01800000000011, 202.20400000000004
600, 197.95999999999984, 202.232
610, 197.77510040160635, 202.0381526104419
620, 197.3967935871742, 201.9298597194389
630, 197.69261477045904, 202.21157684630754
640, 197.96987951807228, 201.99999999999986
650, 197.9238476953907, 202.36673346693388
660, 198.04980079681278, 202.13745019920316
670, 198.27254509018027, 202.0300601202405
680, 198.1516966067864, 201.9141716566868
690, 197.89378757515047, 201.6793587174349
700, 197.65330661322642, 202.06212424849699
710, 197.277108433735, 201.95180722891567
720, 197.07645875251495, 201.6498993963782
730, 196.9078156312626, 201.76753507014027
740, 196.98795180722905, 201.58835341365466
750, 197.214, 201.70599999999996
760, 197.59036144578326, 201.81726907630528
770, 197.58517034068146, 201.7995991983968
780, 197.72000000000003, 202.07599999999988
790, 197.3627254509018, 201.8637274549096
800, 197.22132796780699, 201.8651911468812
810, 197.10379241516964, 202.2574850299399
820, 197.11354581673302, 202.21912350597586
830, 197.14658634538168, 201.65060240963857
840, 196.95180722891553, 201.0783132530119
850, 196.87575150300611, 201.14829659318653
860, 196.85311871227358, 201.30181086519096
870, 197.05600000000007, 200.9239999999999
880, 197.29799999999992, 201.2639999999998
890, 197.32400000000015, 201.54000000000008
900, 197.00400801603197, 201.5851703406816
910, 197.01999999999984, 201.64199999999985
920, 197.11422845691388, 201.49498997995988
930, 196.8560000000001, 201.2540000000001
940, 197.28000000000014, 201.464
950, 197.15968063872262, 201.58283433133755
960, 196.99598393574283, 201.80522088353402
970, 197.30800000000002, 201.9100000000001
980, 197.59399999999985, 201.692
990, 197.43799999999987, 201.886
1000, 197.38800000000006, 201.942
1010, 197.71200000000016, 201.84599999999998
1020, 197.78600000000012, 202.07800000000017
1030, 197.64199999999997, 202.35399999999987
1040, 198.12175648702578, 202.12974051896217
1050, 197.88599999999985, 202.06200000000007
1060, 197.8123752495009, 202.24351297405195
1070, 197.60040160642592, 202.22489959839353
1080, 197.60079840319366, 202.07584830339326
1090, 197.86399999999998, 202.4740000000002
1100, 197.94388777555102, 202.71142284569143
1110, 198.31062124248484, 202.85571142284567
1120, 198.55020080321296, 202.78112449799184
1130, 198.74899598393563, 202.9156626506023
1140, 198.72088353413653, 202.63453815261045
1150, 198.60999999999996, 202.44399999999985
1160, 198.37474949899777, 202.21643286573138
1170, 198.33000000000013, 202.18400000000008
1180, 198.4408817635269, 202.12224448897803
1190, 198.33132530120488, 202.4618473895583
1200, 198.13200000000006, 202.54399999999998
1210, 198.12825651302595, 202.9238476953908
1220, 198.19000000000003, 203.02000000000007
1230, 198.2559999999999, 203.26000000000008
1240, 198.31599999999992, 203.04400000000007
1250, 198.6072144288578, 203.12024048096194
1260, 198.44311377245486, 203.12574850299418
1270, 198.36200000000002, 203.364
1280, 198.61399999999995, 203.43799999999985
1290, 198.48393574297205, 203.22489959839356
