t, x, y
0, 200.5, 200
10, 200.04666666666668, 200.38666666666677
20, 200.58798283261797, 199.80901287553644
30, 200.62151394422344, 199.9262948207171
40, 200.80838323353294, 200.32734530938137
50, 201.17564870259483, 200.23752495009984
60, 200.8922155688623, 200.20159680638716
70, 200.8522954091817, 200.3073852295409
80, 200.74451097804405, 200.52894211576847
90, 200.75150300601214, 200.37274549098214
100, 200.5828343313374, 200.47105788423164
110, 200.6786427145709, 200.6447105788422
120, 200.3507014028055, 200.70741482965934
130, 200.22355289421162, 200.8243512974053
140, 200.15768463073854, 201.39920159680636
150, 200.22111553784856, 202.14940239043818
160, 199.9700598802395, 203.179640718563
170, 199.44488977955916, 204.40480961923865
180, 198.9700598802395, 205.3393213572855
190, 198.46812749003993, 206.16733067729083
200, 198.22754491017963, 207.24950099800395
210, 198.23952095808394, 207.98802395209566
220, 198.05776892430293, 208.90438247011951
230, 197.49399999999997, 210.0200000000002
240, 197.27744510978036, 211.16766467065864
250, 197.29600000000022, 211.854
260, 197.3832335329341, 212.60678642714555
270, 197.04609218436872, 213.61723446893774
280, 197.0517928286853, 214.59561752988031
290, 197.08928571428567, 215.3154761904761
300, 197.26599999999993, 216.4240000000001
310, 197.52104208416833, 217.2004008016034
320, 197.60800000000012, 217.82600000000008
330, 198.55511022044087, 218.66933867735472
340, 198.8522954091818, 219.59880239520956
350, 199.27037773359825, 220.727634194831
360, 199.78842315369258, 221.51097804391205
370, 200.35728542914174, 222.34530938123763
380, 200.73400000000007, 223.18000000000018
390, 200.93600000000004, 223.91199999999995
400, 201.38922155688599, 224.2874251497006
410, 202.02200000000022, 224.76400000000007
420, 202.3717693836976, 225.54075546719673
430, 202.56175298804786, 226.03585657370527
440, 202.82399999999984, 226.43999999999994
450, 203.21868787276347, 227.3320079522862
460, 203.63073852295423, 227.92015968063856
470, 203.8960000000001, 228.602
480, 204.0180360721441, 229.64128256513024
490, 203.96414342629492, 230.6454183266932
500, 204.00803212851392, 231.48192771084345
510, 204.0858283433133, 232.4890219560879
520, 203.82703777335985, 233.46322067594437
530, 203.76047904191606, 234.5129740518962
540, 203.50299401197617, 235.8403193612775
550, 203.25599999999994, 236.84600000000003
560, 202.7724550898206, 238.02794411177655
570, 202.67000000000013, 238.68800000000007
580, 202.17764471057862, 239.28742514970043
590, 201.78999999999982, 239.9079999999999
600, 201.38722554890208, 240.34730538922176
610, 201.47999999999993, 240.47600000000008
620, 201.56399999999994, 240.90599999999998
630, 201.24351297405178, 241.58083832335333
640, 201.2954091816367, 242.09381237524957
650, 201.34331337325324, 243.3852295409181
660, 201.35000000000014, 244.34800000000007
670, 201.61199999999982, 245.514
680, 202.00599999999997, 246.82799999999983
690, 201.88293650793648, 248.02380952380966
700, 202.20916334661345, 249.1494023904381
710, 202.45490981963943, 250.47294589178358
720, 202.67864271457083, 251.90219560878248
730, 202.8797595190379, 252.97394789579172
740, 203.22355289421156, 254.08183632734526
750, 203.41832669322704, 255.32071713147403
760, 203.93439363817114, 256.64214711729636
770, 204.31075697211153, 257.5637450199202
780, 205.22444889779547, 259.1202404809617
790, 205.75697211155395, 260.60159362549825
800, 206.12375249500997, 261.79441117764515
810, 206.45508982035926, 262.5668662674644
820, 206.8443113772455, 263.37125748502973
830, 207.50701402805606, 264.04208416833666
840, 208.19361277445105, 264.3213572854291
850, 209.2180000000001, 265.022
860, 209.84368737474932, 265.80360721442895
870, 210.4023904382471, 266.3406374501992
880, 210.63000000000002, 266.83400000000023
890, 211.17764471057885, 267.4770459081837
900, 211.4959999999998, 268.21199999999993
910, 211.60079840319366, 268.6766467065867
920, 211.65399999999983, 269.62799999999976
930, 212.07600000000008, 270.87199999999973
940, 212.45109780439145, 272.2395209580836
950, 213.13745019920313, 273.03187250995995
960, 213.43512974051905, 274.2495009980038
970, 213.55976095617547, 274.7131474103587
980, 213.50300601202417, 275.42685370741486
990, 213.4342629482071, 276.43426294820745
1000, 213.65338645418325, 277.2031872509956
1010, 213.64399999999983, 277.95799999999986
1020, 213.52390438247022, 279.0537848605576
1030, 213.72200000000004, 279.65399999999994
1040, 213.92399999999995, 280.53000000000014
1050, 213.77000000000004, 281.4759999999998
1060, 213.6686626746507, 282.57285429141706
1070, 213.57715430861705, 283.15831663326634
1080, 213.42514970059884, 284.3033932135728
1090, 213.28942115768473, 284.71257485029975
1100, 213.1756487025948, 285.31536926147703
1110, 213.3864541832671, 286.0956175298805
1120, 213.20000000000016, 286.88799999999975
1130, 213.13399999999993, 287.6060000000001
1140, 213.03399999999996, 288.4879999999995
1150, 212.63800000000015, 289.7900000000002
1160, 212.74251497005991, 290.7824351297405
1170, 212.84031936127758, 291.61077844311404
1180, 212.78286852589625, 292.6832669322707
1190, 212.8203592814372, 293.4810379241517
1200, 212.86144578313244, 294.397590361446
1210, 212.69123505976097, 295.5577689243024
1220, 212.9284294234592, 296.85685884691793
1230, 212.96812749003988, 297.9123505976096
1240, 212.55268389662055, 298.9840954274354
1250, 212.43799999999987, 300.0879999999999
1260, 212.04191616766477, 301.6167664670659
1270, 211.56573705179287, 302.8884462151397
1280, 211.1117764471056, 303.97005988023926
1290, 210.69800000000004, 305.0580000000003
1300, 210.31337325349315, 306.1596806387224
1310, 210.00998003992004, 306.74451097804365
1320, 210.07815631262523, 307.8577154308619
1330, 209.60678642714598, 308.49301397205596
1340, 209.19399999999987, 309.06200000000024
1350, 209.07414829659348, 309.4428857715434
1360, 208.83000000000007, 309.73400000000026
1370, 208.6699999999999, 309.9179999999999
1380, 209.06600000000003, 310.5120000000001
1390, 209.7019999999999, 310.9920000000001
1400, 210.04599999999988, 311.4080000000003
1410, 210.30799999999988, 311.7600000000001
1420, 210.75249500998015, 312.41516966067854
1430, 211.0200000000001, 313.14399999999944
1440, 211.366, 313.7779999999999
1450, 211.35999999999987, 314.5960000000003
1460, 211.3867735470945, 315.32464929859714
1470, 211.79199999999997, 316.1999999999999
1480, 212.2420000000001, 316.75199999999984
1490, 212.79799999999992, 317.67199999999974
1500, 213.04008016032068, 318.741482965932
1510, 213.26746506986032, 319.6826347305389
1520, 213.82504970178934, 320.4234592445327
1530, 213.89399999999998, 320.90999999999997
1540, 213.9960159362549, 321.6055776892428
1550, 214.5030060120239, 322.2705410821647
1560, 214.6219999999999, 322.97199999999975
1570, 214.7369477911647, 323.6606425702809
1580, 215.03393213572866, 324.15768463073834
1590, 215.2779999999999, 324.6079999999998
1600, 215.49601593625496, 324.98406374501997
1610, 215.73956262425475, 325.56063618290284
1620, 215.96613545816714, 326.2808764940238
1630, 216.17165668662676, 326.92814371257464
1640, 216.492, 327.80199999999996
1650, 216.6132264529057, 328.805611222445
1660, 216.95000000000002, 329.83799999999985
1670, 217.3173652694613, 330.56287425149674
1680, 217.7365269461078, 331.51896207584815
1690, 218.1656686626747, 332.3932135728539
1700, 218.18363273453093, 333.64670658682616
1710, 218.5219123505975, 334.64143426294817
1720, 219.00000000000009, 335.75502008032095
1730, 219.53093812375266, 336.3413173652694
1740, 220.109126984127, 336.9900793650794
1750, 220.33732534930152, 338.0638722554893
1760, 220.3592814371257, 339.0339321357286
1770, 220.53599999999983, 339.9299999999998
1780, 220.864271457086, 340.92614770459085
1790, 221.7620000000002, 342.05200000000013
1800, 222.42828685258948, 343.21314741035866
1810, 223.26242544731602, 344.15109343936365
1820, 223.85971943887762, 344.59318637274555
1830, 224.4160000000001, 345.20800000000025
1840, 225.05976095617535, 346.1832669322703
1850, 225.3486055776892, 347.2908366533863
1860, 225.70399999999995, 348.01399999999984
1870, 226.02805611222442, 348.6653306613224
1880, 226.22954091816362, 349.37125748502973
1890, 226.25896414342637, 349.80278884462103
1900, 226.49400000000006, 350.6500000000004
1910, 226.77644710578866, 351.64471057884265
1920, 227.22000000000006, 352.5920000000001
1930, 227.41448692152915, 353.4064386317911
1940, 227.65737051792846, 354.35059760956176
